Timestamp,Frequency (Hz),Amplitude (dB),Mean Amplitude (dB)
2025-11-25 11:55:35,1953.1,-36.8,
2025-11-25 11:55:35,2031.2,-36.59,
2025-11-25 11:55:35,2109.4,-39.71,
2025-11-25 11:55:35,2187.5,-41.57,
2025-11-25 11:55:35,2265.6,-46.03,
2025-11-25 11:55:35,2343.8,-43.51,
2025-11-25 11:55:35,2421.9,-37.07,
2025-11-25 11:55:35,2500.0,-36.54,
2025-11-25 11:55:35,2578.1,-34.67,
2025-11-25 11:55:35,2656.3,-33.03,
2025-11-25 11:55:35,2734.4,-33.78,
2025-11-25 11:55:35,2812.5,-32.7,
2025-11-25 11:55:35,2890.6,-32.71,
2025-11-25 11:55:35,2968.8,-34.7,
2025-11-25 11:55:35,3046.9,-32.09,
2025-11-25 11:55:35,3125.0,-31.89,
2025-11-25 11:55:35,3203.1,-32.66,
2025-11-25 11:55:35,3281.3,-31.86,
2025-11-25 11:55:35,3359.4,-32.86,
2025-11-25 11:55:35,3437.5,-33.44,
2025-11-25 11:55:35,3515.6,-33.21,
2025-11-25 11:55:35,3593.8,-34.47,
2025-11-25 11:55:35,3671.9,-34.21,
2025-11-25 11:55:35,3750.0,-34.63,
2025-11-25 11:55:35,3828.1,-37.57,
2025-11-25 11:55:35,3906.3,-37.44,
2025-11-25 11:55:35,3984.4,-41.61,
2025-11-25 11:55:35,4062.5,-44.64,
2025-11-25 11:55:35,4140.6,-43.54,
2025-11-25 11:55:35,4218.8,-47.21,
2025-11-25 11:55:35,4296.9,-47.76,
2025-11-25 11:55:35,4375.0,-46.11,
2025-11-25 11:55:35,4453.1,-47.35,
2025-11-25 11:55:35,4531.3,-43.66,
2025-11-25 11:55:35,4609.4,-46.37,
2025-11-25 11:55:35,4687.5,-42.48,
2025-11-25 11:55:35,4765.6,-40.35,
2025-11-25 11:55:35,4843.8,-41.1,
2025-11-25 11:55:35,4921.9,-37.42,
2025-11-25 11:55:35,5000.0,-39.11,
2025-11-25 11:55:35,5078.1,-38.09,
2025-11-25 11:55:35,5156.3,-37.04,
2025-11-25 11:55:35,5234.4,-38.07,
2025-11-25 11:55:35,5312.5,-37.04,
2025-11-25 11:55:35,5390.6,-35.47,
2025-11-25 11:55:35,5468.8,-37.38,
2025-11-25 11:55:35,5546.9,-37.12,
2025-11-25 11:55:35,5625.0,-37.25,
2025-11-25 11:55:35,5703.1,-38.76,
2025-11-25 11:55:35,5781.3,-37.45,
2025-11-25 11:55:35,5859.4,-37.92,
2025-11-25 11:55:35,5937.5,-40.76,
2025-11-25 11:55:35,6015.6,-39.05,
2025-11-25 11:55:35,6093.8,-43.83,
2025-11-25 11:55:35,6171.9,-48.13,
2025-11-25 11:55:35,6250.0,-44.27,
2025-11-25 11:55:35,6328.1,-46.63,
2025-11-25 11:55:35,6406.3,-46.93,
2025-11-25 11:55:35,6484.4,-52.62,
2025-11-25 11:55:35,6562.5,-53.17,
2025-11-25 11:55:35,6640.6,-55.25,
2025-11-25 11:55:35,6718.8,-60.93,
2025-11-25 11:55:35,6796.9,-46.72,
2025-11-25 11:55:35,6875.0,-44.17,
2025-11-25 11:55:35,6953.1,-45.87,
2025-11-25 11:55:35,7031.3,-41.26,
2025-11-25 11:55:35,7109.4,-44.61,
2025-11-25 11:55:35,7187.5,-42.85,
2025-11-25 11:55:35,7265.6,-39.63,
2025-11-25 11:55:35,7343.8,-40.17,
2025-11-25 11:55:35,7421.9,-38.81,
2025-11-25 11:55:35,7500.0,-39.13,
2025-11-25 11:55:35,7578.1,-41.62,
2025-11-25 11:55:35,7656.3,-39.7,
2025-11-25 11:55:35,7734.4,-38.98,
2025-11-25 11:55:35,7812.5,-40.32,
2025-11-25 11:55:35,7890.6,-38.07,
2025-11-25 11:55:35,7968.8,-39.21,
2025-11-25 11:55:35,8046.9,-41.18,
2025-11-25 11:55:35,8125.0,-41.78,
2025-11-25 11:55:35,8203.1,-43.62,
2025-11-25 11:55:35,8281.2,-43.54,
2025-11-25 11:55:35,8359.4,-41.92,
2025-11-25 11:55:35,8437.5,-48.07,
2025-11-25 11:55:35,8515.6,-47.64,
2025-11-25 11:55:35,8593.7,-47.74,
2025-11-25 11:55:35,8671.9,-61.01,
2025-11-25 11:55:35,8750.0,-58.5,
2025-11-25 11:55:35,8828.1,-52.28,
2025-11-25 11:55:35,8906.2,-55.14,
2025-11-25 11:55:35,8984.4,-50.67,
2025-11-25 11:55:35,9062.5,-46.67,
2025-11-25 11:55:35,9140.6,-46.35,
2025-11-25 11:55:35,9218.7,-51.55,
2025-11-25 11:55:35,9296.9,-44.38,
2025-11-25 11:55:35,9375.0,-42.76,
2025-11-25 11:55:35,9453.1,-45.07,
2025-11-25 11:55:35,9531.2,-40.85,
2025-11-25 11:55:35,9609.4,-40.78,
2025-11-25 11:55:35,9687.5,-42.06,
2025-11-25 11:55:35,9765.6,-39.71,
2025-11-25 11:55:35,9843.7,-41.4,
2025-11-25 11:55:35,9921.9,-41.4,
2025-11-25 11:55:35,,,-40.16
2025-11-25 11:55:35,78.1,0.0,
2025-11-25 11:55:35,156.3,-33.51,
2025-11-25 11:55:35,234.4,-32.45,
2025-11-25 11:55:35,312.5,-30.71,
2025-11-25 11:55:35,390.6,-33.65,
2025-11-25 11:55:35,468.8,-33.85,
2025-11-25 11:55:35,546.9,-33.14,
2025-11-25 11:55:35,625.0,-37.27,
2025-11-25 11:55:35,703.1,-37.81,
2025-11-25 11:55:35,781.2,-38.67,
2025-11-25 11:55:35,859.4,-44.69,
2025-11-25 11:55:35,937.5,-46.57,
2025-11-25 11:55:35,1015.6,-51.95,
2025-11-25 11:55:35,1093.7,-55.43,
2025-11-25 11:55:35,1171.9,-52.43,
2025-11-25 11:55:35,1250.0,-47.19,
2025-11-25 11:55:35,1328.1,-51.28,
2025-11-25 11:55:35,1406.2,-45.11,
2025-11-25 11:55:35,1484.4,-48.63,
2025-11-25 11:55:35,1562.5,-50.39,
2025-11-25 11:55:35,1640.6,-46.49,
2025-11-25 11:55:35,1718.7,-54.01,
2025-11-25 11:55:35,1796.9,-55.69,
2025-11-25 11:55:35,1875.0,-45.5,
2025-11-25 11:55:35,1953.1,-42.42,
2025-11-25 11:55:35,2031.2,-42.69,
2025-11-25 11:55:35,2109.4,-44.09,
2025-11-25 11:55:35,2187.5,-53.25,
2025-11-25 11:55:35,2265.6,-49.75,
2025-11-25 11:55:35,2343.8,-52.34,
2025-11-25 11:55:35,2421.9,-57.64,
2025-11-25 11:55:35,2500.0,-53.15,
2025-11-25 11:55:35,2578.1,-63.31,
2025-11-25 11:55:35,2656.3,-60.83,
2025-11-25 11:55:35,2734.4,-61.01,
2025-11-25 11:55:35,2812.5,-57.75,
2025-11-25 11:55:35,2890.6,-50.95,
2025-11-25 11:55:35,2968.8,-49.44,
2025-11-25 11:55:35,3046.9,-47.11,
2025-11-25 11:55:35,3125.0,-51.03,
2025-11-25 11:55:35,3203.1,-59.59,
2025-11-25 11:55:35,3281.3,-60.23,
2025-11-25 11:55:35,3359.4,-53.77,
2025-11-25 11:55:35,3437.5,-63.46,
2025-11-25 11:55:35,3515.6,-62.11,
2025-11-25 11:55:35,3593.8,-66.9,
2025-11-25 11:55:35,3671.9,-59.5,
2025-11-25 11:55:35,3750.0,-65.0,
2025-11-25 11:55:35,3828.1,-57.34,
2025-11-25 11:55:35,3906.3,-57.9,
2025-11-25 11:55:35,3984.4,-52.17,
2025-11-25 11:55:35,4062.5,-49.24,
2025-11-25 11:55:35,4140.6,-54.24,
2025-11-25 11:55:35,4218.8,-62.0,
2025-11-25 11:55:35,4296.9,-62.68,
2025-11-25 11:55:35,4375.0,-57.11,
2025-11-25 11:55:35,4453.1,-63.34,
2025-11-25 11:55:35,4531.3,-66.98,
2025-11-25 11:55:35,4609.4,-72.39,
2025-11-25 11:55:35,4687.5,-77.37,
2025-11-25 11:55:35,4765.6,-67.37,
2025-11-25 11:55:35,4843.8,-65.04,
2025-11-25 11:55:35,4921.9,-52.06,
2025-11-25 11:55:35,5000.0,-50.5,
2025-11-25 11:55:35,5078.1,-54.98,
2025-11-25 11:55:35,5156.3,-63.0,
2025-11-25 11:55:35,5234.4,-67.52,
2025-11-25 11:55:35,5312.5,-74.2,
2025-11-25 11:55:35,5390.6,-65.63,
2025-11-25 11:55:35,5468.8,-67.35,
2025-11-25 11:55:35,5546.9,-72.13,
2025-11-25 11:55:35,5625.0,-64.61,
2025-11-25 11:55:35,5703.1,-73.76,
2025-11-25 11:55:35,5781.3,-64.96,
2025-11-25 11:55:35,5859.4,-62.78,
2025-11-25 11:55:35,5937.5,-55.47,
2025-11-25 11:55:35,6015.6,-52.3,
2025-11-25 11:55:35,6093.8,-52.87,
2025-11-25 11:55:35,6171.9,-62.18,
2025-11-25 11:55:35,6250.0,-65.47,
2025-11-25 11:55:35,6328.1,-57.93,
2025-11-25 11:55:35,6406.3,-70.99,
2025-11-25 11:55:35,6484.4,-63.15,
2025-11-25 11:55:35,6562.5,-63.77,
2025-11-25 11:55:35,6640.6,-58.25,
2025-11-25 11:55:35,6718.8,-59.63,
2025-11-25 11:55:35,6796.9,-61.33,
2025-11-25 11:55:35,6875.0,-55.01,
2025-11-25 11:55:35,6953.1,-52.25,
2025-11-25 11:55:35,7031.3,-51.25,
2025-11-25 11:55:35,7109.4,-57.24,
2025-11-25 11:55:35,7187.5,-62.81,
2025-11-25 11:55:35,7265.6,-72.63,
2025-11-25 11:55:35,7343.8,-68.1,
2025-11-25 11:55:35,7421.9,-70.16,
2025-11-25 11:55:35,7500.0,-68.22,
2025-11-25 11:55:35,7578.1,-66.12,
2025-11-25 11:55:35,7656.3,-65.0,
2025-11-25 11:55:35,7734.4,-67.85,
2025-11-25 11:55:35,7812.5,-68.91,
2025-11-25 11:55:35,7890.6,-57.83,
2025-11-25 11:55:35,7968.8,-50.98,
2025-11-25 11:55:35,8046.9,-53.06,
2025-11-25 11:55:35,8125.0,-62.17,
2025-11-25 11:55:35,8203.1,-66.02,
2025-11-25 11:55:35,8281.2,-67.91,
2025-11-25 11:55:35,8359.4,-65.73,
2025-11-25 11:55:35,8437.5,-80.86,
2025-11-25 11:55:35,8515.6,-78.66,
2025-11-25 11:55:35,8593.7,-66.64,
2025-11-25 11:55:35,8671.9,-64.24,
2025-11-25 11:55:35,8750.0,-66.98,
2025-11-25 11:55:35,8828.1,-58.46,
2025-11-25 11:55:35,8906.2,-54.06,
2025-11-25 11:55:35,8984.4,-52.33,
2025-11-25 11:55:35,9062.5,-55.3,
2025-11-25 11:55:35,9140.6,-59.17,
2025-11-25 11:55:35,9218.7,-63.85,
2025-11-25 11:55:35,9296.9,-65.34,
2025-11-25 11:55:35,9375.0,-64.02,
2025-11-25 11:55:35,9453.1,-68.04,
2025-11-25 11:55:35,9531.2,-68.89,
2025-11-25 11:55:35,9609.4,-69.32,
2025-11-25 11:55:35,9687.5,-64.66,
2025-11-25 11:55:35,9765.6,-65.65,
2025-11-25 11:55:35,9843.7,-65.37,
2025-11-25 11:55:35,9921.9,-54.48,
2025-11-25 11:55:35,,,-59.9
2025-11-25 11:55:35,78.1,0.0,
2025-11-25 11:55:35,156.3,-28.48,
2025-11-25 11:55:35,234.4,-29.68,
2025-11-25 11:55:35,312.5,-32.11,
2025-11-25 11:55:35,390.6,-34.02,
2025-11-25 11:55:35,468.8,-34.71,
2025-11-25 11:55:35,546.9,-35.6,
2025-11-25 11:55:35,625.0,-36.46,
2025-11-25 11:55:35,703.1,-38.06,
2025-11-25 11:55:35,781.2,-39.84,
2025-11-25 11:55:35,859.4,-41.63,
2025-11-25 11:55:35,937.5,-41.91,
2025-11-25 11:55:35,1015.6,-42.06,
2025-11-25 11:55:35,1093.7,-44.31,
2025-11-25 11:55:35,1171.9,-45.49,
2025-11-25 11:55:35,1250.0,-45.69,
2025-11-25 11:55:35,1328.1,-47.3,
2025-11-25 11:55:35,1406.2,-49.21,
2025-11-25 11:55:35,1484.4,-47.39,
2025-11-25 11:55:35,1562.5,-46.46,
2025-11-25 11:55:35,1640.6,-45.19,
2025-11-25 11:55:35,1718.7,-44.57,
2025-11-25 11:55:35,1796.9,-43.86,
2025-11-25 11:55:35,1875.0,-43.79,
2025-11-25 11:55:35,1953.1,-57.93,
2025-11-25 11:55:35,2031.2,-50.77,
2025-11-25 11:55:35,2109.4,-45.75,
2025-11-25 11:55:35,2187.5,-44.84,
2025-11-25 11:55:35,2265.6,-47.21,
2025-11-25 11:55:35,2343.8,-51.66,
2025-11-25 11:55:35,2421.9,-54.78,
2025-11-25 11:55:35,2500.0,-51.99,
2025-11-25 11:55:35,2578.1,-53.24,
2025-11-25 11:55:35,2656.3,-52.61,
2025-11-25 11:55:35,2734.4,-51.01,
2025-11-25 11:55:35,2812.5,-49.58,
2025-11-25 11:55:35,2890.6,-49.91,
2025-11-25 11:55:35,2968.8,-56.2,
2025-11-25 11:55:35,3046.9,-74.28,
2025-11-25 11:55:35,3125.0,-50.27,
2025-11-25 11:55:35,3203.1,-51.89,
2025-11-25 11:55:35,3281.3,-54.58,
2025-11-25 11:55:35,3359.4,-60.85,
2025-11-25 11:55:35,3437.5,-57.66,
2025-11-25 11:55:35,3515.6,-60.4,
2025-11-25 11:55:35,3593.8,-61.25,
2025-11-25 11:55:35,3671.9,-57.3,
2025-11-25 11:55:35,3750.0,-54.39,
2025-11-25 11:55:35,3828.1,-53.83,
2025-11-25 11:55:35,3906.3,-53.38,
2025-11-25 11:55:35,3984.4,-61.1,
2025-11-25 11:55:35,4062.5,-63.77,
2025-11-25 11:55:35,4140.6,-58.87,
2025-11-25 11:55:35,4218.8,-63.53,
2025-11-25 11:55:35,4296.9,-65.96,
2025-11-25 11:55:35,4375.0,-67.59,
2025-11-25 11:55:35,4453.1,-62.11,
2025-11-25 11:55:35,4531.3,-61.62,
2025-11-25 11:55:35,4609.4,-60.89,
2025-11-25 11:55:35,4687.5,-57.61,
2025-11-25 11:55:35,4765.6,-59.25,
2025-11-25 11:55:35,4843.8,-59.27,
2025-11-25 11:55:35,4921.9,-57.31,
2025-11-25 11:55:35,5000.0,-60.56,
2025-11-25 11:55:35,5078.1,-70.18,
2025-11-25 11:55:35,5156.3,-67.2,
2025-11-25 11:55:35,5234.4,-63.46,
2025-11-25 11:55:35,5312.5,-72.19,
2025-11-25 11:55:35,5390.6,-63.31,
2025-11-25 11:55:35,5468.8,-73.22,
2025-11-25 11:55:35,5546.9,-65.47,
2025-11-25 11:55:35,5625.0,-63.61,
2025-11-25 11:55:35,5703.1,-58.79,
2025-11-25 11:55:35,5781.3,-60.91,
2025-11-25 11:55:35,5859.4,-63.57,
2025-11-25 11:55:35,5937.5,-61.16,
2025-11-25 11:55:35,6015.6,-57.43,
2025-11-25 11:55:35,6093.8,-69.85,
2025-11-25 11:55:35,6171.9,-68.5,
2025-11-25 11:55:35,6250.0,-61.08,
2025-11-25 11:55:35,6328.1,-64.02,
2025-11-25 11:55:35,6406.3,-80.67,
2025-11-25 11:55:35,6484.4,-72.66,
2025-11-25 11:55:35,6562.5,-67.86,
2025-11-25 11:55:35,6640.6,-62.84,
2025-11-25 11:55:35,6718.8,-61.39,
2025-11-25 11:55:35,6796.9,-62.02,
2025-11-25 11:55:35,6875.0,-63.79,
2025-11-25 11:55:35,6953.1,-57.88,
2025-11-25 11:55:35,7031.3,-56.62,
2025-11-25 11:55:35,7109.4,-72.47,
2025-11-25 11:55:35,7187.5,-63.73,
2025-11-25 11:55:35,7265.6,-63.21,
2025-11-25 11:55:35,7343.8,-58.53,
2025-11-25 11:55:35,7421.9,-56.19,
2025-11-25 11:55:35,7500.0,-61.64,
2025-11-25 11:55:35,7578.1,-62.19,
2025-11-25 11:55:35,7656.3,-61.84,
2025-11-25 11:55:35,7734.4,-59.46,
2025-11-25 11:55:35,7812.5,-65.76,
2025-11-25 11:55:35,7890.6,-60.48,
2025-11-25 11:55:35,7968.8,-66.68,
2025-11-25 11:55:35,8046.9,-67.69,
2025-11-25 11:55:35,8125.0,-62.12,
2025-11-25 11:55:35,8203.1,-65.3,
2025-11-25 11:55:35,8281.2,-73.14,
2025-11-25 11:55:35,8359.4,-61.34,
2025-11-25 11:55:35,8437.5,-58.15,
2025-11-25 11:55:35,8515.6,-62.04,
2025-11-25 11:55:35,8593.7,-61.14,
2025-11-25 11:55:35,8671.9,-71.17,
2025-11-25 11:55:35,8750.0,-60.95,
2025-11-25 11:55:35,8828.1,-65.89,
2025-11-25 11:55:35,8906.2,-66.35,
2025-11-25 11:55:35,8984.4,-64.47,
2025-11-25 11:55:35,9062.5,-66.66,
2025-11-25 11:55:35,9140.6,-66.9,
2025-11-25 11:55:35,9218.7,-58.46,
2025-11-25 11:55:35,9296.9,-62.31,
2025-11-25 11:55:35,9375.0,-59.26,
2025-11-25 11:55:35,9453.1,-60.5,
2025-11-25 11:55:35,9531.2,-62.0,
2025-11-25 11:55:35,9609.4,-58.8,
2025-11-25 11:55:35,9687.5,-61.91,
2025-11-25 11:55:35,9765.6,-59.52,
2025-11-25 11:55:35,9843.7,-73.87,
2025-11-25 11:55:35,9921.9,-66.62,
2025-11-25 11:55:35,,,-59.57
2025-11-25 11:55:36,78.1,0.0,
2025-11-25 11:55:36,156.3,-23.4,
2025-11-25 11:55:36,234.4,-25.83,
2025-11-25 11:55:36,312.5,-19.24,
2025-11-25 11:55:36,390.6,-20.49,
2025-11-25 11:55:36,468.8,-18.38,
2025-11-25 11:55:36,546.9,-17.84,
2025-11-25 11:55:36,625.0,-18.42,
2025-11-25 11:55:36,703.1,-22.81,
2025-11-25 11:55:36,781.2,-24.85,
2025-11-25 11:55:36,859.4,-32.56,
2025-11-25 11:55:36,937.5,-34.42,
2025-11-25 11:55:36,1015.6,-38.47,
2025-11-25 11:55:36,1093.7,-41.85,
2025-11-25 11:55:36,1171.9,-36.46,
2025-11-25 11:55:36,1250.0,-35.12,
2025-11-25 11:55:36,1328.1,-31.1,
2025-11-25 11:55:36,1406.2,-29.13,
2025-11-25 11:55:36,1484.4,-26.92,
2025-11-25 11:55:36,1562.5,-26.14,
2025-11-25 11:55:36,1640.6,-29.57,
2025-11-25 11:55:36,1718.7,-31.19,
2025-11-25 11:55:36,1796.9,-36.64,
2025-11-25 11:55:36,1875.0,-40.53,
2025-11-25 11:55:36,1953.1,-39.3,
2025-11-25 11:55:36,2031.2,-43.76,
2025-11-25 11:55:36,2109.4,-40.39,
2025-11-25 11:55:36,2187.5,-49.93,
2025-11-25 11:55:36,2265.6,-45.58,
2025-11-25 11:55:36,2343.8,-39.29,
2025-11-25 11:55:36,2421.9,-33.8,
2025-11-25 11:55:36,2500.0,-32.17,
2025-11-25 11:55:36,2578.1,-33.53,
2025-11-25 11:55:36,2656.3,-32.18,
2025-11-25 11:55:36,2734.4,-34.09,
2025-11-25 11:55:36,2812.5,-36.34,
2025-11-25 11:55:36,2890.6,-35.19,
2025-11-25 11:55:36,2968.8,-38.94,
2025-11-25 11:55:36,3046.9,-45.17,
2025-11-25 11:55:36,3125.0,-41.94,
2025-11-25 11:55:36,3203.1,-44.37,
2025-11-25 11:55:36,3281.3,-42.47,
2025-11-25 11:55:36,3359.4,-42.45,
2025-11-25 11:55:36,3437.5,-36.31,
2025-11-25 11:55:36,3515.6,-36.94,
2025-11-25 11:55:36,3593.8,-35.93,
2025-11-25 11:55:36,3671.9,-35.6,
2025-11-25 11:55:36,3750.0,-35.36,
2025-11-25 11:55:36,3828.1,-34.97,
2025-11-25 11:55:36,3906.3,-37.11,
2025-11-25 11:55:36,3984.4,-44.18,
2025-11-25 11:55:36,4062.5,-46.31,
2025-11-25 11:55:36,4140.6,-44.64,
2025-11-25 11:55:36,4218.8,-44.81,
2025-11-25 11:55:36,4296.9,-48.33,
2025-11-25 11:55:36,4375.0,-42.72,
2025-11-25 11:55:36,4453.1,-43.87,
2025-11-25 11:55:36,4531.3,-42.39,
2025-11-25 11:55:36,4609.4,-39.84,
2025-11-25 11:55:36,4687.5,-38.14,
2025-11-25 11:55:36,4765.6,-34.71,
2025-11-25 11:55:36,4843.8,-35.2,
2025-11-25 11:55:36,4921.9,-39.62,
2025-11-25 11:55:36,5000.0,-44.99,
2025-11-25 11:55:36,5078.1,-53.82,
2025-11-25 11:55:36,5156.3,-45.21,
2025-11-25 11:55:36,5234.4,-51.4,
2025-11-25 11:55:36,5312.5,-47.44,
2025-11-25 11:55:36,5390.6,-51.3,
2025-11-25 11:55:36,5468.8,-50.5,
2025-11-25 11:55:36,5546.9,-50.5,
2025-11-25 11:55:36,5625.0,-41.42,
2025-11-25 11:55:36,5703.1,-36.46,
2025-11-25 11:55:36,5781.3,-35.14,
2025-11-25 11:55:36,5859.4,-36.97,
2025-11-25 11:55:36,5937.5,-41.9,
2025-11-25 11:55:36,6015.6,-48.23,
2025-11-25 11:55:36,6093.8,-47.02,
2025-11-25 11:55:36,6171.9,-47.76,
2025-11-25 11:55:36,6250.0,-50.75,
2025-11-25 11:55:36,6328.1,-46.37,
2025-11-25 11:55:36,6406.3,-46.07,
2025-11-25 11:55:36,6484.4,-52.83,
2025-11-25 11:55:36,6562.5,-45.61,
2025-11-25 11:55:36,6640.6,-39.52,
2025-11-25 11:55:36,6718.8,-36.74,
2025-11-25 11:55:36,6796.9,-38.43,
2025-11-25 11:55:36,6875.0,-40.44,
2025-11-25 11:55:36,6953.1,-42.53,
2025-11-25 11:55:36,7031.3,-46.26,
2025-11-25 11:55:36,7109.4,-44.43,
2025-11-25 11:55:36,7187.5,-43.82,
2025-11-25 11:55:36,7265.6,-50.1,
2025-11-25 11:55:36,7343.8,-44.71,
2025-11-25 11:55:36,7421.9,-47.71,
2025-11-25 11:55:36,7500.0,-45.27,
2025-11-25 11:55:36,7578.1,-44.84,
2025-11-25 11:55:36,7656.3,-39.85,
2025-11-25 11:55:36,7734.4,-41.11,
2025-11-25 11:55:36,7812.5,-42.17,
2025-11-25 11:55:36,7890.6,-43.28,
2025-11-25 11:55:36,7968.8,-41.36,
2025-11-25 11:55:36,8046.9,-39.63,
2025-11-25 11:55:36,8125.0,-39.93,
2025-11-25 11:55:36,8203.1,-45.42,
2025-11-25 11:55:36,8281.2,-48.08,
2025-11-25 11:55:36,8359.4,-45.88,
2025-11-25 11:55:36,8437.5,-44.3,
2025-11-25 11:55:36,8515.6,-51.47,
2025-11-25 11:55:36,8593.7,-45.28,
2025-11-25 11:55:36,8671.9,-45.21,
2025-11-25 11:55:36,8750.0,-44.21,
2025-11-25 11:55:36,8828.1,-44.87,
2025-11-25 11:55:36,8906.2,-41.18,
2025-11-25 11:55:36,8984.4,-38.32,
2025-11-25 11:55:36,9062.5,-36.94,
2025-11-25 11:55:36,9140.6,-41.68,
2025-11-25 11:55:36,9218.7,-47.48,
2025-11-25 11:55:36,9296.9,-53.29,
2025-11-25 11:55:36,9375.0,-45.26,
2025-11-25 11:55:36,9453.1,-51.26,
2025-11-25 11:55:36,9531.2,-48.37,
2025-11-25 11:55:36,9609.4,-49.5,
2025-11-25 11:55:36,9687.5,-49.81,
2025-11-25 11:55:36,9765.6,-54.9,
2025-11-25 11:55:36,9843.7,-43.31,
2025-11-25 11:55:36,9921.9,-39.11,
2025-11-25 11:55:36,,,-42.0
2025-11-25 11:55:36,78.1,0.0,
2025-11-25 11:55:36,156.3,-13.46,
2025-11-25 11:55:36,234.4,-18.89,
2025-11-25 11:55:36,312.5,-23.53,
2025-11-25 11:55:36,390.6,-19.69,
2025-11-25 11:55:36,468.8,-18.79,
2025-11-25 11:55:36,546.9,-21.18,
2025-11-25 11:55:36,625.0,-26.39,
2025-11-25 11:55:36,703.1,-34.15,
2025-11-25 11:55:36,781.2,-33.52,
2025-11-25 11:55:36,859.4,-37.41,
2025-11-25 11:55:36,937.5,-43.31,
2025-11-25 11:55:36,1015.6,-33.64,
2025-11-25 11:55:36,1093.7,-31.52,
2025-11-25 11:55:36,1171.9,-35.93,
2025-11-25 11:55:36,1250.0,-42.09,
2025-11-25 11:55:36,1328.1,-34.26,
2025-11-25 11:55:36,1406.2,-32.74,
2025-11-25 11:55:36,1484.4,-33.65,
2025-11-25 11:55:36,1562.5,-36.18,
2025-11-25 11:55:36,1640.6,-36.24,
2025-11-25 11:55:36,1718.7,-36.34,
2025-11-25 11:55:36,1796.9,-41.77,
2025-11-25 11:55:36,1875.0,-51.58,
2025-11-25 11:55:36,1953.1,-37.94,
2025-11-25 11:55:36,2031.2,-37.95,
2025-11-25 11:55:36,2109.4,-40.83,
2025-11-25 11:55:36,2187.5,-43.35,
2025-11-25 11:55:36,2265.6,-43.3,
2025-11-25 11:55:36,2343.8,-41.72,
2025-11-25 11:55:36,2421.9,-42.36,
2025-11-25 11:55:36,2500.0,-40.69,
2025-11-25 11:55:36,2578.1,-38.27,
2025-11-25 11:55:36,2656.3,-39.51,
2025-11-25 11:55:36,2734.4,-43.03,
2025-11-25 11:55:36,2812.5,-46.83,
2025-11-25 11:55:36,2890.6,-44.15,
2025-11-25 11:55:36,2968.8,-42.74,
2025-11-25 11:55:36,3046.9,-47.63,
2025-11-25 11:55:36,3125.0,-45.82,
2025-11-25 11:55:36,3203.1,-44.01,
2025-11-25 11:55:36,3281.3,-46.9,
2025-11-25 11:55:36,3359.4,-50.53,
2025-11-25 11:55:36,3437.5,-44.95,
2025-11-25 11:55:36,3515.6,-42.68,
2025-11-25 11:55:36,3593.8,-43.3,
2025-11-25 11:55:36,3671.9,-45.19,
2025-11-25 11:55:36,3750.0,-46.36,
2025-11-25 11:55:36,3828.1,-45.55,
2025-11-25 11:55:36,3906.3,-46.48,
2025-11-25 11:55:36,3984.4,-50.38,
2025-11-25 11:55:36,4062.5,-46.65,
2025-11-25 11:55:36,4140.6,-47.36,
2025-11-25 11:55:36,4218.8,-51.03,
2025-11-25 11:55:36,4296.9,-52.09,
2025-11-25 11:55:36,4375.0,-48.93,
2025-11-25 11:55:36,4453.1,-47.12,
2025-11-25 11:55:36,4531.3,-47.71,
2025-11-25 11:55:36,4609.4,-48.32,
2025-11-25 11:55:36,4687.5,-47.47,
2025-11-25 11:55:36,4765.6,-48.31,
2025-11-25 11:55:36,4843.8,-50.04,
2025-11-25 11:55:36,4921.9,-50.5,
2025-11-25 11:55:36,5000.0,-48.46,
2025-11-25 11:55:36,5078.1,-50.06,
2025-11-25 11:55:36,5156.3,-54.31,
2025-11-25 11:55:36,5234.4,-53.14,
2025-11-25 11:55:36,5312.5,-52.7,
2025-11-25 11:55:36,5390.6,-51.87,
2025-11-25 11:55:36,5468.8,-54.08,
2025-11-25 11:55:36,5546.9,-51.86,
2025-11-25 11:55:36,5625.0,-49.47,
2025-11-25 11:55:36,5703.1,-52.08,
2025-11-25 11:55:36,5781.3,-52.15,
2025-11-25 11:55:36,5859.4,-52.25,
2025-11-25 11:55:36,5937.5,-52.97,
2025-11-25 11:55:36,6015.6,-50.28,
2025-11-25 11:55:36,6093.8,-53.23,
2025-11-25 11:55:36,6171.9,-55.51,
2025-11-25 11:55:36,6250.0,-54.48,
2025-11-25 11:55:36,6328.1,-55.83,
2025-11-25 11:55:36,6406.3,-54.91,
2025-11-25 11:55:36,6484.4,-54.54,
2025-11-25 11:55:36,6562.5,-59.26,
2025-11-25 11:55:36,6640.6,-57.22,
2025-11-25 11:55:36,6718.8,-53.95,
2025-11-25 11:55:36,6796.9,-54.28,
2025-11-25 11:55:36,6875.0,-56.7,
2025-11-25 11:55:36,6953.1,-55.41,
2025-11-25 11:55:36,7031.3,-50.23,
2025-11-25 11:55:36,7109.4,-50.93,
2025-11-25 11:55:36,7187.5,-56.43,
2025-11-25 11:55:36,7265.6,-60.77,
2025-11-25 11:55:36,7343.8,-58.21,
2025-11-25 11:55:36,7421.9,-58.09,
2025-11-25 11:55:36,7500.0,-56.65,
