Timestamp,Frequency (Hz),Amplitude (dB),Mean Amplitude (dB)
2025-11-25 11:02:36,8515.6,-57.76,
2025-11-25 11:02:36,8593.7,-64.03,
2025-11-25 11:02:36,8671.9,-72.36,
2025-11-25 11:02:36,8750.0,-61.19,
2025-11-25 11:02:36,8828.1,-61.39,
2025-11-25 11:02:36,8906.2,-58.15,
2025-11-25 11:02:36,8984.4,-59.43,
2025-11-25 11:02:36,9062.5,-60.55,
2025-11-25 11:02:36,9140.6,-54.58,
2025-11-25 11:02:36,9218.7,-66.28,
2025-11-25 11:02:36,9296.9,-62.04,
2025-11-25 11:02:36,9375.0,-70.76,
2025-11-25 11:02:36,9453.1,-56.72,
2025-11-25 11:02:36,9531.2,-58.08,
2025-11-25 11:02:36,9609.4,-62.12,
2025-11-25 11:02:36,9687.5,-66.87,
2025-11-25 11:02:36,9765.6,-61.45,
2025-11-25 11:02:36,9843.7,-63.79,
2025-11-25 11:02:36,9921.9,-62.11,
2025-11-25 11:02:36,,,-53.97
2025-11-25 11:02:36,78.1,0.0,
2025-11-25 11:02:36,156.3,-54.85,
2025-11-25 11:02:36,234.4,-58.0,
2025-11-25 11:02:36,312.5,-68.26,
2025-11-25 11:02:36,390.6,-64.52,
2025-11-25 11:02:36,468.8,-67.97,
2025-11-25 11:02:36,546.9,-70.65,
2025-11-25 11:02:36,625.0,-71.4,
2025-11-25 11:02:36,703.1,-70.04,
2025-11-25 11:02:36,781.2,-71.57,
2025-11-25 11:02:36,859.4,-67.62,
2025-11-25 11:02:36,937.5,-84.91,
2025-11-25 11:02:36,1015.6,-78.99,
2025-11-25 11:02:36,1093.7,-71.53,
2025-11-25 11:02:36,1171.9,-65.33,
2025-11-25 11:02:36,1250.0,-67.33,
2025-11-25 11:02:36,1328.1,-82.04,
2025-11-25 11:02:36,1406.2,-80.39,
2025-11-25 11:02:36,1484.4,-75.97,
2025-11-25 11:02:36,1562.5,-71.88,
2025-11-25 11:02:36,1640.6,-71.53,
2025-11-25 11:02:36,1718.7,-69.3,
2025-11-25 11:02:36,1796.9,-77.25,
2025-11-25 11:02:36,1875.0,-85.71,
2025-11-25 11:02:36,1953.1,-77.99,
2025-11-25 11:02:36,2031.2,-75.81,
2025-11-25 11:02:36,2109.4,-72.73,
2025-11-25 11:02:37,2187.5,-75.77,
2025-11-25 11:02:37,2265.6,-81.19,
2025-11-25 11:02:37,2343.8,-86.23,
2025-11-25 11:02:37,2421.9,-74.84,
2025-11-25 11:02:37,2500.0,-71.39,
2025-11-25 11:02:37,2578.1,-68.21,
2025-11-25 11:02:37,2656.3,-73.17,
2025-11-25 11:02:37,2734.4,-74.19,
2025-11-25 11:02:37,2812.5,-76.03,
2025-11-25 11:02:37,2890.6,-72.54,
2025-11-25 11:02:37,2968.8,-83.01,
2025-11-25 11:02:37,3046.9,-72.55,
2025-11-25 11:02:37,3125.0,-82.49,
2025-11-25 11:02:37,3203.1,-75.98,
2025-11-25 11:02:37,3281.3,-75.28,
2025-11-25 11:02:37,3359.4,-76.97,
2025-11-25 11:02:37,3437.5,-77.07,
2025-11-25 11:02:37,3515.6,-79.82,
2025-11-25 11:02:37,3593.8,-77.1,
2025-11-25 11:02:37,3671.9,-78.35,
2025-11-25 11:02:37,3750.0,-80.25,
2025-11-25 11:02:37,3828.1,-71.55,
2025-11-25 11:02:37,3906.3,-78.76,
2025-11-25 11:02:37,3984.4,-79.11,
2025-11-25 11:02:37,4062.5,-74.93,
2025-11-25 11:02:37,4140.6,-78.68,
2025-11-25 11:02:37,4218.8,-87.66,
2025-11-25 11:02:37,4296.9,-79.82,
2025-11-25 11:02:37,4375.0,-78.24,
2025-11-25 11:02:37,4453.1,-75.56,
2025-11-25 11:02:37,4531.3,-87.41,
2025-11-25 11:02:37,4609.4,-80.3,
2025-11-25 11:02:37,4687.5,-83.13,
2025-11-25 11:02:37,4765.6,-98.17,
2025-11-25 11:02:37,4843.8,-84.83,
2025-11-25 11:02:37,4921.9,-81.83,
2025-11-25 11:02:37,5000.0,-78.95,
2025-11-25 11:02:37,5078.1,-71.98,
2025-11-25 11:02:37,5156.3,-80.69,
2025-11-25 11:02:37,5234.4,-83.1,
2025-11-25 11:02:37,5312.5,-91.08,
2025-11-25 11:02:37,5390.6,-75.13,
2025-11-25 11:02:37,5468.8,-76.53,
2025-11-25 11:02:37,5546.9,-77.11,
2025-11-25 11:02:37,5625.0,-81.16,
2025-11-25 11:02:37,5703.1,-94.28,
2025-11-25 11:02:37,5781.3,-77.12,
2025-11-25 11:02:37,5859.4,-72.09,
2025-11-25 11:02:37,5937.5,-73.12,
2025-11-25 11:02:37,6015.6,-88.46,
2025-11-25 11:02:37,6093.8,-74.78,
2025-11-25 11:02:37,6171.9,-82.06,
2025-11-25 11:02:37,6250.0,-75.75,
2025-11-25 11:02:37,6328.1,-81.04,
2025-11-25 11:02:37,6406.3,-69.43,
2025-11-25 11:02:37,6484.4,-72.95,
2025-11-25 11:02:37,6562.5,-68.03,
2025-11-25 11:02:37,6640.6,-73.59,
2025-11-25 11:02:37,6718.8,-90.51,
2025-11-25 11:02:37,6796.9,-77.49,
2025-11-25 11:02:37,6875.0,-88.23,
2025-11-25 11:02:37,6953.1,-73.08,
2025-11-25 11:02:37,7031.3,-80.38,
2025-11-25 11:02:37,7109.4,-73.22,
2025-11-25 11:02:37,7187.5,-81.35,
2025-11-25 11:02:37,7265.6,-74.05,
2025-11-25 11:02:37,7343.8,-78.69,
2025-11-25 11:02:37,7421.9,-78.75,
2025-11-25 11:02:37,7500.0,-77.6,
2025-11-25 11:02:37,7578.1,-84.73,
2025-11-25 11:02:37,7656.3,-78.37,
2025-11-25 11:02:37,7734.4,-79.97,
2025-11-25 11:02:37,7812.5,-81.26,
2025-11-25 11:02:37,7890.6,-71.9,
2025-11-25 11:02:37,7968.8,-75.81,
2025-11-25 11:02:37,8046.9,-79.35,
2025-11-25 11:02:37,8125.0,-82.09,
2025-11-25 11:02:37,8203.1,-75.68,
2025-11-25 11:02:37,8281.2,-81.17,
2025-11-25 11:02:37,8359.4,-75.82,
2025-11-25 11:02:37,8437.5,-70.78,
2025-11-25 11:02:37,8515.6,-69.02,
2025-11-25 11:02:37,8593.7,-70.6,
2025-11-25 11:02:37,8671.9,-72.1,
2025-11-25 11:02:37,8750.0,-84.16,
2025-11-25 11:02:37,8828.1,-80.84,
2025-11-25 11:02:37,8906.2,-75.86,
2025-11-25 11:02:37,8984.4,-83.14,
2025-11-25 11:02:37,9062.5,-69.99,
2025-11-25 11:02:37,9140.6,-72.17,
2025-11-25 11:02:37,9218.7,-76.75,
2025-11-25 11:02:37,9296.9,-80.62,
2025-11-25 11:02:37,9375.0,-78.99,
2025-11-25 11:02:37,9453.1,-79.71,
2025-11-25 11:02:37,9531.2,-76.47,
2025-11-25 11:02:37,9609.4,-72.33,
2025-11-25 11:02:37,9687.5,-76.02,
2025-11-25 11:02:37,9765.6,-80.16,
2025-11-25 11:02:37,9843.7,-73.83,
2025-11-25 11:02:37,9921.9,-74.77,
2025-11-25 11:02:37,,,-77.67
2025-11-25 11:02:37,78.1,0.0,
2025-11-25 11:02:37,156.3,-12.88,
2025-11-25 11:02:37,234.4,-18.99,
2025-11-25 11:02:37,312.5,-20.47,
2025-11-25 11:02:37,390.6,-19.64,
2025-11-25 11:02:37,468.8,-20.3,
2025-11-25 11:02:37,546.9,-22.36,
2025-11-25 11:02:37,625.0,-29.57,
2025-11-25 11:02:37,703.1,-28.39,
2025-11-25 11:02:37,781.2,-26.56,
2025-11-25 11:02:37,859.4,-33.96,
2025-11-25 11:02:37,937.5,-41.27,
2025-11-25 11:02:37,1015.6,-32.81,
2025-11-25 11:02:37,1093.7,-34.03,
2025-11-25 11:02:37,1171.9,-39.37,
2025-11-25 11:02:37,1250.0,-36.42,
2025-11-25 11:02:37,1328.1,-33.74,
2025-11-25 11:02:37,1406.2,-33.52,
2025-11-25 11:02:37,1484.4,-40.08,
2025-11-25 11:02:37,1562.5,-39.31,
2025-11-25 11:02:37,1640.6,-33.8,
2025-11-25 11:02:37,1718.7,-38.85,
2025-11-25 11:02:37,1796.9,-53.71,
2025-11-25 11:02:37,1875.0,-38.56,
2025-11-25 11:02:37,1953.1,-36.84,
2025-11-25 11:02:37,2031.2,-43.12,
2025-11-25 11:02:37,2109.4,-42.04,
2025-11-25 11:02:37,2187.5,-37.58,
2025-11-25 11:02:37,2265.6,-37.89,
2025-11-25 11:02:37,2343.8,-41.6,
2025-11-25 11:02:37,2421.9,-43.12,
2025-11-25 11:02:37,2500.0,-38.28,
2025-11-25 11:02:37,2578.1,-39.73,
2025-11-25 11:02:37,2656.3,-46.44,
2025-11-25 11:02:37,2734.4,-42.88,
2025-11-25 11:02:37,2812.5,-40.04,
2025-11-25 11:02:37,2890.6,-44.8,
2025-11-25 11:02:37,2968.8,-45.61,
2025-11-25 11:02:37,3046.9,-42.96,
2025-11-25 11:02:37,3125.0,-44.27,
2025-11-25 11:02:37,3203.1,-43.93,
2025-11-25 11:02:37,3281.3,-50.29,
2025-11-25 11:02:37,3359.4,-46.52,
2025-11-25 11:02:37,3437.5,-44.4,
2025-11-25 11:02:37,3515.6,-47.96,
2025-11-25 11:02:37,3593.8,-53.23,
2025-11-25 11:02:37,3671.9,-46.66,
2025-11-25 11:02:37,3750.0,-49.05,
2025-11-25 11:02:37,3828.1,-48.74,
2025-11-25 11:02:37,3906.3,-49.52,
2025-11-25 11:02:37,3984.4,-51.39,
2025-11-25 11:02:37,4062.5,-47.68,
2025-11-25 11:02:37,4140.6,-51.28,
2025-11-25 11:02:37,4218.8,-54.47,
2025-11-25 11:02:37,4296.9,-51.39,
2025-11-25 11:02:37,4375.0,-50.1,
2025-11-25 11:02:37,4453.1,-61.61,
2025-11-25 11:02:37,4531.3,-54.61,
2025-11-25 11:02:37,4609.4,-51.67,
2025-11-25 11:02:37,4687.5,-55.21,
2025-11-25 11:02:37,4765.6,-58.79,
2025-11-25 11:02:37,4843.8,-52.98,
2025-11-25 11:02:37,4921.9,-51.19,
2025-11-25 11:02:37,5000.0,-54.04,
2025-11-25 11:02:37,5078.1,-55.84,
2025-11-25 11:02:37,5156.3,-58.55,
2025-11-25 11:02:37,5234.4,-49.95,
2025-11-25 11:02:37,5312.5,-60.07,
2025-11-25 11:02:37,5390.6,-77.18,
2025-11-25 11:02:37,5468.8,-53.64,
2025-11-25 11:02:37,5546.9,-56.07,
2025-11-25 11:02:37,5625.0,-66.22,
2025-11-25 11:02:37,5703.1,-64.09,
2025-11-25 11:02:37,5781.3,-56.77,
2025-11-25 11:02:37,5859.4,-62.43,
2025-11-25 11:02:37,5937.5,-59.66,
2025-11-25 11:02:37,6015.6,-61.97,
2025-11-25 11:02:37,6093.8,-55.18,
2025-11-25 11:02:37,6171.9,-64.52,
2025-11-25 11:02:37,6250.0,-59.88,
2025-11-25 11:02:37,6328.1,-56.63,
2025-11-25 11:02:37,6406.3,-54.16,
2025-11-25 11:02:37,6484.4,-73.81,
2025-11-25 11:02:37,6562.5,-66.21,
2025-11-25 11:02:37,6640.6,-54.31,
2025-11-25 11:02:37,6718.8,-63.39,
2025-11-25 11:02:37,6796.9,-67.12,
2025-11-25 11:02:37,6875.0,-61.27,
2025-11-25 11:02:37,6953.1,-57.61,
2025-11-25 11:02:37,7031.3,-66.83,
2025-11-25 11:02:37,7109.4,-66.39,
2025-11-25 11:02:37,7187.5,-60.52,
2025-11-25 11:02:37,7265.6,-58.97,
2025-11-25 11:02:37,7343.8,-64.17,
2025-11-25 11:02:37,7421.9,-80.28,
2025-11-25 11:02:37,7500.0,-54.56,
2025-11-25 11:02:37,7578.1,-57.92,
2025-11-25 11:02:37,7656.3,-63.14,
2025-11-25 11:02:37,7734.4,-56.95,
2025-11-25 11:02:37,7812.5,-60.53,
2025-11-25 11:02:37,7890.6,-64.15,
2025-11-25 11:02:37,7968.8,-70.15,
2025-11-25 11:02:37,8046.9,-59.87,
2025-11-25 11:02:37,8125.0,-59.77,
2025-11-25 11:02:37,8203.1,-63.12,
2025-11-25 11:02:37,8281.2,-66.47,
2025-11-25 11:02:37,8359.4,-61.53,
2025-11-25 11:02:37,8437.5,-74.88,
2025-11-25 11:02:37,8515.6,-66.95,
2025-11-25 11:02:37,8593.7,-59.84,
2025-11-25 11:02:37,8671.9,-60.37,
2025-11-25 11:02:37,8750.0,-64.58,
2025-11-25 11:02:37,8828.1,-63.76,
2025-11-25 11:02:37,8906.2,-59.19,
2025-11-25 11:02:37,8984.4,-65.25,
2025-11-25 11:02:37,9062.5,-62.6,
2025-11-25 11:02:37,9140.6,-69.06,
2025-11-25 11:02:37,9218.7,-59.38,
2025-11-25 11:02:37,9296.9,-61.96,
2025-11-25 11:02:37,9375.0,-62.7,
2025-11-25 11:02:37,9453.1,-63.31,
2025-11-25 11:02:37,9531.2,-62.33,
2025-11-25 11:02:37,9609.4,-74.1,
2025-11-25 11:02:37,9687.5,-63.94,
2025-11-25 11:02:37,9765.6,-62.6,
2025-11-25 11:02:37,9843.7,-64.41,
2025-11-25 11:02:37,9921.9,-65.56,
2025-11-25 11:02:37,,,-54.67
2025-11-25 11:02:37,78.1,0.0,
2025-11-25 11:02:37,156.3,-19.91,
2025-11-25 11:02:37,234.4,-18.85,
2025-11-25 11:02:37,312.5,-21.9,
2025-11-25 11:02:37,390.6,-22.22,
2025-11-25 11:02:37,468.8,-25.71,
2025-11-25 11:02:37,546.9,-25.82,
2025-11-25 11:02:37,625.0,-31.92,
2025-11-25 11:02:37,703.1,-36.69,
2025-11-25 11:02:37,781.2,-33.86,
2025-11-25 11:02:37,859.4,-38.83,
2025-11-25 11:02:37,937.5,-36.56,
2025-11-25 11:02:37,1015.6,-33.66,
2025-11-25 11:02:37,1093.7,-36.07,
2025-11-25 11:02:37,1171.9,-33.55,
2025-11-25 11:02:37,1250.0,-36.39,
2025-11-25 11:02:37,1328.1,-36.67,
2025-11-25 11:02:37,1406.2,-35.06,
2025-11-25 11:02:37,1484.4,-41.68,
2025-11-25 11:02:37,1562.5,-38.88,
2025-11-25 11:02:37,1640.6,-39.89,
2025-11-25 11:02:37,1718.7,-43.6,
2025-11-25 11:02:37,1796.9,-39.65,
2025-11-25 11:02:37,1875.0,-44.37,
2025-11-25 11:02:37,1953.1,-41.47,
2025-11-25 11:02:37,2031.2,-39.74,
2025-11-25 11:02:37,2109.4,-44.03,
2025-11-25 11:02:37,2187.5,-40.0,
2025-11-25 11:02:37,2265.6,-41.35,
2025-11-25 11:02:37,2343.8,-42.42,
2025-11-25 11:02:37,2421.9,-41.87,
2025-11-25 11:02:37,2500.0,-44.94,
2025-11-25 11:02:37,2578.1,-43.66,
2025-11-25 11:02:37,2656.3,-44.36,
2025-11-25 11:02:37,2734.4,-47.2,
2025-11-25 11:02:37,2812.5,-45.12,
2025-11-25 11:02:37,2890.6,-45.58,
2025-11-25 11:02:37,2968.8,-45.57,
2025-11-25 11:02:37,3046.9,-44.87,
2025-11-25 11:02:37,3125.0,-44.93,
2025-11-25 11:02:37,3203.1,-44.54,
2025-11-25 11:02:37,3281.3,-45.64,
2025-11-25 11:02:37,3359.4,-45.42,
2025-11-25 11:02:37,3437.5,-47.08,
2025-11-25 11:02:37,3515.6,-46.76,
2025-11-25 11:02:37,3593.8,-47.73,
2025-11-25 11:02:37,3671.9,-50.38,
2025-11-25 11:02:37,3750.0,-47.39,
2025-11-25 11:02:37,3828.1,-48.73,
2025-11-25 11:02:37,3906.3,-49.67,
2025-11-25 11:02:37,3984.4,-47.17,
2025-11-25 11:02:37,4062.5,-49.0,
2025-11-25 11:02:37,4140.6,-47.06,
2025-11-25 11:02:37,4218.8,-47.54,
2025-11-25 11:02:37,4296.9,-50.98,
2025-11-25 11:02:37,4375.0,-47.27,
2025-11-25 11:02:37,4453.1,-51.52,
2025-11-25 11:02:37,4531.3,-52.71,
2025-11-25 11:02:37,4609.4,-49.53,
2025-11-25 11:02:37,4687.5,-53.83,
2025-11-25 11:02:37,4765.6,-49.15,
2025-11-25 11:02:37,4843.8,-50.38,
2025-11-25 11:02:37,4921.9,-52.55,
2025-11-25 11:02:37,5000.0,-48.42,
2025-11-25 11:02:37,5078.1,-52.71,
2025-11-25 11:02:37,5156.3,-52.02,
2025-11-25 11:02:37,5234.4,-50.31,
2025-11-25 11:02:37,5312.5,-53.48,
2025-11-25 11:02:37,5390.6,-51.63,
2025-11-25 11:02:37,5468.8,-52.14,
2025-11-25 11:02:37,5546.9,-54.58,
2025-11-25 11:02:37,5625.0,-51.24,
2025-11-25 11:02:37,5703.1,-54.66,
2025-11-25 11:02:37,5781.3,-54.92,
2025-11-25 11:02:37,5859.4,-52.05,
2025-11-25 11:02:37,5937.5,-53.43,
2025-11-25 11:02:37,6015.6,-52.92,
2025-11-25 11:02:37,6093.8,-52.93,
2025-11-25 11:02:37,6171.9,-55.46,
2025-11-25 11:02:37,6250.0,-54.17,
2025-11-25 11:02:37,6328.1,-54.8,
2025-11-25 11:02:37,6406.3,-56.71,
2025-11-25 11:02:37,6484.4,-54.28,
2025-11-25 11:02:37,6562.5,-55.44,
2025-11-25 11:02:37,6640.6,-57.78,
2025-11-25 11:02:37,6718.8,-54.42,
2025-11-25 11:02:37,6796.9,-55.89,
2025-11-25 11:02:37,6875.0,-54.72,
2025-11-25 11:02:37,6953.1,-54.04,
2025-11-25 11:02:37,7031.3,-57.52,
2025-11-25 11:02:37,7109.4,-55.75,
2025-11-25 11:02:37,7187.5,-55.92,
2025-11-25 11:02:37,7265.6,-59.07,
2025-11-25 11:02:37,7343.8,-55.51,
2025-11-25 11:02:37,7421.9,-57.42,
2025-11-25 11:02:37,7500.0,-57.2,
2025-11-25 11:02:37,7578.1,-55.21,
2025-11-25 11:02:37,7656.3,-59.97,
2025-11-25 11:02:37,7734.4,-59.68,
2025-11-25 11:02:37,7812.5,-58.01,
2025-11-25 11:02:37,7890.6,-62.55,
2025-11-25 11:02:37,7968.8,-56.08,
2025-11-25 11:02:37,8046.9,-57.75,
2025-11-25 11:02:37,8125.0,-60.76,
2025-11-25 11:02:37,8203.1,-55.95,
2025-11-25 11:02:37,8281.2,-60.23,
2025-11-25 11:02:37,8359.4,-60.38,
2025-11-25 11:02:37,8437.5,-57.63,
2025-11-25 11:02:37,8515.6,-66.76,
2025-11-25 11:02:37,8593.7,-58.93,
2025-11-25 11:02:37,8671.9,-61.86,
2025-11-25 11:02:37,8750.0,-65.82,
2025-11-25 11:02:37,8828.1,-57.36,
2025-11-25 11:02:37,8906.2,-61.71,
2025-11-25 11:02:37,8984.4,-61.13,
2025-11-25 11:02:37,9062.5,-59.42,
2025-11-25 11:02:37,9140.6,-62.54,
2025-11-25 11:02:37,9218.7,-58.68,
2025-11-25 11:02:37,9296.9,-58.16,
2025-11-25 11:02:37,9375.0,-67.21,
2025-11-25 11:02:37,9453.1,-60.12,
2025-11-25 11:02:37,9531.2,-61.79,
2025-11-25 11:02:37,9609.4,-63.78,
2025-11-25 11:02:37,9687.5,-59.13,
2025-11-25 11:02:37,9765.6,-63.31,
2025-11-25 11:02:37,9843.7,-58.69,
2025-11-25 11:02:37,9921.9,-58.39,
2025-11-25 11:02:37,,,-51.66
2025-11-25 11:02:37,78.1,0.0,
2025-11-25 11:02:37,156.3,-14.23,
2025-11-25 11:02:37,234.4,-18.67,
2025-11-25 11:02:37,312.5,-21.91,
2025-11-25 11:02:37,390.6,-21.41,
2025-11-25 11:02:37,468.8,-21.41,
2025-11-25 11:02:37,546.9,-25.34,
2025-11-25 11:02:37,625.0,-32.35,
2025-11-25 11:02:37,703.1,-33.62,
2025-11-25 11:02:37,781.2,-35.0,
2025-11-25 11:02:37,859.4,-43.08,
2025-11-25 11:02:37,937.5,-39.92,
2025-11-25 11:02:37,1015.6,-33.6,
2025-11-25 11:02:37,1093.7,-36.06,
2025-11-25 11:02:37,1171.9,-36.65,
2025-11-25 11:02:37,1250.0,-35.14,
2025-11-25 11:02:37,1328.1,-34.22,
2025-11-25 11:02:37,1406.2,-33.55,
2025-11-25 11:02:37,1484.4,-39.62,
2025-11-25 11:02:37,1562.5,-39.72,
2025-11-25 11:02:37,1640.6,-36.05,
2025-11-25 11:02:37,1718.7,-42.16,
2025-11-25 11:02:37,1796.9,-49.01,
2025-11-25 11:02:37,1875.0,-42.04,
2025-11-25 11:02:37,1953.1,-42.29,
2025-11-25 11:02:37,2031.2,-45.69,
2025-11-25 11:02:37,2109.4,-40.67,
2025-11-25 11:02:37,2187.5,-39.38,
2025-11-25 11:02:37,2265.6,-39.06,
2025-11-25 11:02:37,2343.8,-40.19,
2025-11-25 11:02:37,2421.9,-45.47,
2025-11-25 11:02:37,2500.0,-41.41,
2025-11-25 11:02:37,2578.1,-40.79,
2025-11-25 11:02:37,2656.3,-51.96,
2025-11-25 11:02:37,2734.4,-50.4,
2025-11-25 11:02:37,2812.5,-43.23,
2025-11-25 11:02:37,2890.6,-50.77,
2025-11-25 11:02:37,2968.8,-50.41,
2025-11-25 11:02:37,3046.9,-42.94,
2025-11-25 11:02:37,3125.0,-44.78,
2025-11-25 11:02:37,3203.1,-43.65,
2025-11-25 11:02:37,3281.3,-45.5,
2025-11-25 11:02:37,3359.4,-47.75,
2025-11-25 11:02:37,3437.5,-43.0,
2025-11-25 11:02:37,3515.6,-46.04,
2025-11-25 11:02:37,3593.8,-57.25,
2025-11-25 11:02:37,3671.9,-47.25,
2025-11-25 11:02:37,3750.0,-46.98,
2025-11-25 11:02:37,3828.1,-56.29,
2025-11-25 11:02:37,3906.3,-51.11,
2025-11-25 11:02:37,3984.4,-46.05,
2025-11-25 11:02:37,4062.5,-49.58,
2025-11-25 11:02:37,4140.6,-48.33,
2025-11-25 11:02:37,4218.8,-47.76,
2025-11-25 11:02:37,4296.9,-48.45,
2025-11-25 11:02:37,4375.0,-46.17,
2025-11-25 11:02:37,4453.1,-51.78,
2025-11-25 11:02:37,4531.3,-54.14,
2025-11-25 11:02:37,4609.4,-47.76,
2025-11-25 11:02:37,4687.5,-51.85,
2025-11-25 11:02:37,4765.6,-60.93,
2025-11-25 11:02:37,4843.8,-51.05,
2025-11-25 11:02:37,4921.9,-50.67,
2025-11-25 11:02:37,5000.0,-56.29,
2025-11-25 11:02:37,5078.1,-52.25,
2025-11-25 11:02:37,5156.3,-49.75,
2025-11-25 11:02:37,5234.4,-51.49,
2025-11-25 11:02:37,5312.5,-51.05,
2025-11-25 11:02:37,5390.6,-53.68,
2025-11-25 11:02:37,5468.8,-52.88,
2025-11-25 11:02:37,5546.9,-49.72,
2025-11-25 11:02:37,5625.0,-55.35,
2025-11-25 11:02:37,5703.1,-60.77,
2025-11-25 11:02:37,5781.3,-52.75,
2025-11-25 11:02:37,5859.4,-55.0,
2025-11-25 11:02:37,5937.5,-62.83,
2025-11-25 11:02:37,6015.6,-53.89,
2025-11-25 11:02:37,6093.8,-52.74,
2025-11-25 11:02:37,6171.9,-56.68,
2025-11-25 11:02:37,6250.0,-53.62,
2025-11-25 11:02:37,6328.1,-53.32,
2025-11-25 11:02:37,6406.3,-55.43,
2025-11-25 11:02:37,6484.4,-53.4,
2025-11-25 11:02:37,6562.5,-57.69,
2025-11-25 11:02:37,6640.6,-59.81,
2025-11-25 11:02:37,6718.8,-53.56,
2025-11-25 11:02:37,6796.9,-58.63,
2025-11-25 11:02:37,6875.0,-66.31,
2025-11-25 11:02:37,6953.1,-54.11,
2025-11-25 11:02:37,7031.3,-57.64,
2025-11-25 11:02:37,7109.4,-65.85,
2025-11-25 11:02:37,7187.5,-54.34,
2025-11-25 11:02:37,7265.6,-54.56,
2025-11-25 11:02:37,7343.8,-58.39,
2025-11-25 11:02:37,7421.9,-55.34,
2025-11-25 11:02:37,7500.0,-57.0,
2025-11-25 11:02:37,7578.1,-57.11,
2025-11-25 11:02:37,7656.3,-55.44,
2025-11-25 11:02:37,7734.4,-66.51,
2025-11-25 11:02:37,7812.5,-66.84,
2025-11-25 11:02:37,7890.6,-53.83,
2025-11-25 11:02:37,7968.8,-58.47,
2025-11-25 11:02:37,8046.9,-63.18,
2025-11-25 11:02:37,8125.0,-55.4,
2025-11-25 11:02:37,8203.1,-59.49,
2025-11-25 11:02:37,8281.2,-60.58,
2025-11-25 11:02:37,8359.4,-57.24,
2025-11-25 11:02:37,8437.5,-60.41,
2025-11-25 11:02:37,8515.6,-59.96,
2025-11-25 11:02:37,8593.7,-58.85,
2025-11-25 11:02:37,8671.9,-64.28,
2025-11-25 11:02:37,8750.0,-61.5,
2025-11-25 11:02:37,8828.1,-55.68,
2025-11-25 11:02:37,8906.2,-66.76,
2025-11-25 11:02:37,8984.4,-66.21,
2025-11-25 11:02:37,9062.5,-56.03,
2025-11-25 11:02:37,9140.6,-63.51,
2025-11-25 11:02:37,9218.7,-64.5,
2025-11-25 11:02:37,9296.9,-56.96,
2025-11-25 11:02:37,9375.0,-61.77,
2025-11-25 11:02:37,9453.1,-61.24,
2025-11-25 11:02:37,9531.2,-59.15,
2025-11-25 11:02:37,9609.4,-68.58,
2025-11-25 11:02:37,9687.5,-64.73,
2025-11-25 11:02:37,9765.6,-57.75,
2025-11-25 11:02:37,9843.7,-62.93,
2025-11-25 11:02:37,9921.9,-62.29,
2025-11-25 11:02:37,,,-52.43
2025-11-25 11:02:38,78.1,0.0,
2025-11-25 11:02:38,156.3,-17.19,
2025-11-25 11:02:38,234.4,-16.88,
2025-11-25 11:02:38,312.5,-19.09,
2025-11-25 11:02:38,390.6,-19.13,
2025-11-25 11:02:38,468.8,-22.05,
2025-11-25 11:02:38,546.9,-22.46,
2025-11-25 11:02:38,625.0,-24.89,
2025-11-25 11:02:38,703.1,-28.37,
2025-11-25 11:02:38,781.2,-27.68,
2025-11-25 11:02:38,859.4,-28.98,
2025-11-25 11:02:38,937.5,-31.9,
2025-11-25 11:02:38,1015.6,-28.98,
2025-11-25 11:02:38,1093.7,-32.74,
2025-11-25 11:02:38,1171.9,-32.34,
2025-11-25 11:02:38,1250.0,-33.0,
2025-11-25 11:02:38,1328.1,-35.0,
2025-11-25 11:02:38,1406.2,-32.4,
2025-11-25 11:02:38,1484.4,-37.79,
2025-11-25 11:02:38,1562.5,-33.74,
2025-11-25 11:02:38,1640.6,-35.05,
2025-11-25 11:02:38,1718.7,-38.4,
2025-11-25 11:02:38,1796.9,-33.94,
2025-11-25 11:02:38,1875.0,-39.32,
2025-11-25 11:02:38,1953.1,-36.97,
2025-11-25 11:02:38,2031.2,-36.04,
2025-11-25 11:02:38,2109.4,-40.71,
2025-11-25 11:02:38,2187.5,-36.94,
2025-11-25 11:02:38,2265.6,-38.52,
2025-11-25 11:02:38,2343.8,-37.92,
2025-11-25 11:02:38,2421.9,-38.57,
2025-11-25 11:02:38,2500.0,-40.31,
2025-11-25 11:02:38,2578.1,-37.81,
2025-11-25 11:02:38,2656.3,-42.09,
2025-11-25 11:02:38,2734.4,-40.58,
2025-11-25 11:02:38,2812.5,-40.04,
2025-11-25 11:02:38,2890.6,-44.82,
2025-11-25 11:02:38,2968.8,-41.24,
2025-11-25 11:02:38,3046.9,-42.74,
2025-11-25 11:02:38,3125.0,-44.86,
2025-11-25 11:02:38,3203.1,-41.5,
2025-11-25 11:02:38,3281.3,-45.23,
2025-11-25 11:02:38,3359.4,-44.84,
2025-11-25 11:02:38,3437.5,-44.06,
2025-11-25 11:02:38,3515.6,-46.17,
2025-11-25 11:02:38,3593.8,-44.92,
2025-11-25 11:02:38,3671.9,-49.57,
2025-11-25 11:02:38,3750.0,-45.5,
2025-11-25 11:02:38,3828.1,-46.41,
2025-11-25 11:02:38,3906.3,-53.25,
2025-11-25 11:02:38,3984.4,-45.45,
2025-11-25 11:02:38,4062.5,-51.0,
2025-11-25 11:02:38,4140.6,-50.71,
